,Fecha,humedad_relativa
4975,2013-04-18,80.33333333333333
4978,2013-04-19,89.5
4980,2013-04-20,84.66666666666667
4983,2013-04-21,80.33333333333333
4986,2013-04-22,79.0
4988,2013-04-23,78.66666666666667
4991,2013-04-24,54.333333333333336
4994,2013-04-25,57.666666666666664
4997,2013-04-26,68.66666666666667
5000,2013-04-27,74.33333333333333
5003,2013-04-28,76.66666666666667
5006,2013-04-29,77.0
5009,2013-04-30,70.0
5012,2013-05-01,84.0
5015,2013-05-02,89.66666666666667
5018,2013-05-03,77.66666666666667
5021,2013-05-04,73.0
5024,2013-05-05,82.33333333333333
5027,2013-05-06,73.33333333333333
5030,2013-05-07,95.0
5033,2013-05-08,79.33333333333333
5036,2013-05-09,90.0
5039,2013-05-10,80.33333333333333
5042,2013-05-11,78.66666666666667
5045,2013-05-12,80.33333333333333
5048,2013-05-13,76.66666666666667
5051,2013-05-14,90.66666666666667
5054,2013-05-15,87.0
5057,2013-05-16,82.33333333333333
5060,2013-05-17,83.33333333333333
5063,2013-05-18,82.0
5066,2013-05-19,79.33333333333333
5069,2013-05-20,84.0
5072,2013-05-21,85.33333333333333
5075,2013-05-22,80.66666666666667
5078,2013-05-23,88.0
5081,2013-05-24,83.33333333333333
5084,2013-05-25,79.0
5087,2013-05-26,77.33333333333333
5090,2013-05-27,80.0
5093,2013-05-28,81.33333333333333
5096,2013-05-29,80.33333333333333
5099,2013-05-30,82.0
5102,2013-05-31,88.66666666666667
5105,2013-06-01,80.0
5108,2013-06-02,95
5109,2013-06-03,53.333333333333336
5112,2013-06-04,59.333333333333336
5115,2013-06-05,59.333333333333336
5118,2013-06-06,69.33333333333333
5121,2013-06-07,68.66666666666667
5124,2013-06-08,56.333333333333336
5127,2013-06-09,60.0
5130,2013-06-10,64.66666666666667
5133,2013-06-11,79.33333333333333
5136,2013-06-12,82.33333333333333
5139,2013-06-13,73.66666666666667
5142,2013-06-14,83.66666666666667
5145,2013-06-15,73.0
5147,2013-06-16,68.66666666666667
5150,2013-06-17,73.0
5153,2013-06-18,66.0
5156,2013-06-19,75.33333333333333
5159,2013-06-20,74.5
5161,2013-06-21,61.0
5164,2013-06-22,69.33333333333333
5167,2013-06-23,64.33333333333333
5170,2013-06-24,76.0
5173,2013-06-25,76.33333333333333
5176,2013-06-26,68.0
5179,2013-06-27,65.66666666666667
5182,2013-06-28,79.33333333333333
5185,2013-06-29,88.5
5187,2013-06-30,84.33333333333333
5190,2013-07-01,83.33333333333333
5193,2013-07-02,81.66666666666667
5196,2013-07-03,77.33333333333333
5199,2013-07-04,83.33333333333333
5202,2013-07-05,85.33333333333333
5205,2013-07-06,68.0
5207,2013-07-07,67.0
5210,2013-07-08,66.66666666666667
5213,2013-07-09,67.0
5216,2013-07-10,69.66666666666667
5219,2013-07-11,71.0
5222,2013-07-12,78.0
5225,2013-07-13,66.66666666666667
5228,2013-07-14,64.0
5231,2013-07-15,68.0
5234,2013-07-16,59.666666666666664
5237,2013-07-17,71.66666666666667
5240,2013-07-18,73.0
5243,2013-07-19,81.0
5246,2013-07-20,66.0
5249,2013-07-21,71.33333333333333
5252,2013-07-22,71.0
5255,2013-07-23,77.33333333333333
5258,2013-07-24,52.0
5261,2013-07-25,61.333333333333336
5264,2013-07-26,68.66666666666667
5267,2013-07-27,55.666666666666664
5270,2013-07-28,58.666666666666664
5273,2013-07-29,66.66666666666667
5276,2013-07-30,74.33333333333333
5279,2013-07-31,67.0
5282,2013-08-01,78.0
5284,2013-08-02,64.0
5287,2013-08-03,55.666666666666664
5290,2013-08-04,61.666666666666664
5293,2013-08-05,58.0
5296,2013-08-06,66.66666666666667
5299,2013-08-07,81.0
5302,2013-08-08,84.0
5305,2013-08-09,81.66666666666667
5308,2013-08-10,82.0
5311,2013-08-11,86.0
5314,2013-08-12,73.33333333333333
5317,2013-08-13,74.33333333333333
5320,2013-08-14,74.66666666666667
5323,2013-08-15,66.66666666666667
5326,2013-08-16,66.33333333333333
5329,2013-08-17,62.666666666666664
5332,2013-08-18,74.33333333333333
5335,2013-08-19,71.0
5338,2013-08-20,70.0
5340,2013-08-21,62.666666666666664
5343,2013-08-22,63.0
5346,2013-08-23,69.33333333333333
5349,2013-08-24,83.66666666666667
5352,2013-08-25,83.33333333333333
5355,2013-08-26,84.66666666666667
5358,2013-08-27,60.0
5361,2013-08-28,72.0
5364,2013-08-29,48.333333333333336
5367,2013-08-30,47.333333333333336
5370,2013-08-31,57.0
5373,2013-10-01,77.33333333333333
5376,2013-10-02,79.33333333333333
5379,2013-10-03,82.33333333333333
5382,2013-10-04,74.33333333333333
5385,2013-10-05,62.666666666666664
5388,2013-10-06,53.666666666666664
5391,2013-10-07,65.66666666666667
5394,2013-10-08,58.333333333333336
5397,2013-10-09,61.666666666666664
5400,2013-10-10,81.33333333333333
5403,2013-10-11,74.0
5406,2013-10-12,83.33333333333333
5409,2013-10-13,91.33333333333333
5412,2013-10-14,85.0
5415,2013-10-15,82.0
5418,2013-10-16,84.33333333333333
5421,2013-10-17,75.0
5424,2013-10-18,78.33333333333333
5427,2013-10-19,71.0
5430,2013-10-20,72.0
5433,2013-10-21,94.33333333333333
5436,2013-10-22,76.33333333333333
5439,2013-10-23,72.33333333333333
5442,2013-10-24,80.0
5445,2013-10-25,69.66666666666667
5448,2013-10-26,71.66666666666667
5451,2013-10-27,77.66666666666667
5454,2013-10-28,79.66666666666667
5457,2013-10-29,69.5
5459,2013-10-30,76.33333333333333
5462,2013-10-31,78.66666666666667
5465,2013-11-01,77.66666666666667
5468,2013-11-02,83.33333333333333
5471,2013-11-03,72.0
5474,2013-11-04,83.66666666666667
5477,2013-11-05,86.66666666666667
5480,2013-11-06,81.0
5483,2013-11-07,83.0
5486,2013-11-08,75.0
5489,2013-11-09,78.66666666666667
5492,2013-11-10,75.0
5495,2013-11-11,84.33333333333333
5498,2013-11-12,83.0
5501,2013-11-13,78.66666666666667
5504,2013-11-14,79.66666666666667
5507,2013-11-15,73.33333333333333
5510,2013-11-16,81.66666666666667
5513,2013-11-17,83.66666666666667
5516,2013-11-18,82.66666666666667
5519,2013-11-19,82.0
5522,2013-11-20,79.33333333333333
5525,2013-11-21,82.33333333333333
5528,2013-11-22,76.66666666666667
5531,2013-11-23,82.0
5534,2013-11-24,82.0
5537,2013-11-25,82.0
5540,2013-11-26,83.0
5543,2013-11-27,81.0
5546,2013-11-28,79.33333333333333
5549,2013-11-29,80.66666666666667
5552,2013-11-30,65.33333333333333
5555,2013-12-01,78.33333333333333
5558,2013-12-02,79.33333333333333
5561,2013-12-03,88.66666666666667
5564,2013-12-04,76.33333333333333
5567,2013-12-05,75.0
5570,2013-12-06,76.33333333333333
5573,2013-12-07,86.33333333333333
5576,2013-12-08,85.66666666666667
5579,2013-12-09,87.66666666666667
5582,2013-12-10,84.33333333333333
5585,2013-12-11,73.33333333333333
5588,2013-12-12,77.66666666666667
5591,2013-12-13,78.0
5594,2013-12-14,76.66666666666667
5597,2013-12-15,79.0
5600,2013-12-16,78.0
5603,2013-12-17,89.66666666666667
5606,2013-12-18,81.66666666666667
5609,2013-12-19,84.33333333333333
5612,2013-12-20,73.0
5615,2013-12-21,84.66666666666667
5618,2013-12-22,78.33333333333333
5621,2013-12-23,80.66666666666667
5624,2013-12-24,77.0
5627,2013-12-25,69.66666666666667
5630,2013-12-26,77.66666666666667
5633,2013-12-27,66.33333333333333
5636,2013-12-28,68.5
5638,2013-12-29,71.0
5640,2013-12-30,81.33333333333333
5643,2013-12-31,71.66666666666667
5646,2014-01-01,79.66666666666667
5649,2014-01-02,82.33333333333333
5652,2014-01-03,82.0
5655,2014-01-04,80.0
5658,2014-01-05,80.0
5661,2014-01-06,91.33333333333333
5664,2014-01-07,84.0
5667,2014-01-08,85.33333333333333
5670,2014-01-09,75.0
5673,2014-01-10,84.0
5676,2014-01-11,82.0
5679,2014-01-12,81.33333333333333
5682,2014-01-13,68.0
5685,2014-01-14,74.0
5688,2014-01-15,83.0
5691,2014-01-16,80.66666666666667
5694,2014-01-17,71.0
5697,2014-01-18,76.0
5700,2014-01-19,76.66666666666667
5703,2014-01-20,73.33333333333333
5706,2014-01-21,87.0
5709,2014-01-22,89.33333333333333
5712,2014-01-23,65.0
5715,2014-01-24,79.33333333333333
5718,2014-01-25,78.0
5721,2014-01-26,81.66666666666667
5724,2014-01-27,82.33333333333333
5727,2014-01-28,84.0
5730,2014-01-29,78.33333333333333
5733,2014-01-30,77.0
5736,2014-01-31,77.0
5739,2014-02-01,76.33333333333333
5742,2014-02-02,83.0
5745,2014-02-03,77.33333333333333
5748,2014-02-04,71.0
5751,2014-02-05,81.0
5754,2014-02-06,74.33333333333333
5757,2014-02-07,78.66666666666667
5760,2014-02-08,82.66666666666667
5763,2014-02-09,74.33333333333333
5766,2014-02-10,73.33333333333333
5769,2014-02-11,81.33333333333333
5772,2014-02-12,74.66666666666667
5775,2014-02-13,81.0
5778,2014-02-14,75.33333333333333
5781,2014-02-15,83.33333333333333
5784,2014-02-16,83.0
5787,2014-02-17,72.66666666666667
5790,2014-02-18,85.0
5793,2014-02-19,81.66666666666667
5796,2014-02-20,85.33333333333333
5799,2014-02-21,88.0
5802,2014-02-22,84.33333333333333
5805,2014-02-23,86.66666666666667
5808,2014-02-24,80.66666666666667
5811,2014-02-25,81.33333333333333
5814,2014-02-26,81.33333333333333
5817,2014-02-27,93.0
5820,2014-02-28,92.66666666666667
5823,2014-03-01,98
5824,2014-03-06,82.0
5827,2014-03-07,77.0
5830,2014-03-08,83.66666666666667
5833,2014-03-09,89.66666666666667
5836,2014-03-10,71.0
5839,2014-03-11,75.66666666666667
5842,2014-03-12,87.66666666666667
5845,2014-03-13,82.66666666666667
5848,2014-03-14,75.66666666666667
5851,2014-03-15,75.33333333333333
5854,2014-03-16,84.0
5857,2014-03-17,78.0
5860,2014-03-18,81.0
5863,2014-03-19,78.33333333333333
5866,2014-03-20,77.66666666666667
5869,2014-03-21,76.66666666666667
5872,2014-03-22,77.66666666666667
5875,2014-03-23,71.66666666666667
5878,2014-03-24,79.0
5881,2014-03-25,87.66666666666667
5884,2014-03-26,95.33333333333333
5887,2014-03-27,67.66666666666667
5890,2014-03-28,77.33333333333333
5893,2014-03-29,76.33333333333333
5896,2014-03-30,87.0
5899,2014-03-31,74.66666666666667
5902,2014-04-01,57.0
5905,2014-04-02,61.333333333333336
5908,2014-04-03,83.66666666666667
5911,2014-04-04,82.66666666666667
5914,2014-04-05,67.0
5917,2014-04-06,61.333333333333336
5920,2014-04-07,79.66666666666667
5923,2014-04-08,71.33333333333333
5926,2014-04-09,84.33333333333333
5929,2014-04-10,63.333333333333336
5932,2014-04-11,61.0
5935,2014-04-12,73.33333333333333
5938,2014-04-13,70.33333333333333
5941,2014-04-14,69.33333333333333
5944,2014-04-15,88.66666666666667
5947,2014-04-16,82.66666666666667
5950,2014-04-17,83.33333333333333
5953,2014-04-18,82.0
5956,2014-04-19,90.0
5959,2014-04-20,70.66666666666667
5962,2014-04-21,78.0
5965,2014-04-22,80.66666666666667
5968,2014-04-23,88.66666666666667
5971,2014-04-24,90.66666666666667
5974,2014-04-25,79.66666666666667
5977,2014-04-26,90.33333333333333
5980,2014-04-27,77.33333333333333
5983,2014-04-28,82.0
5986,2014-04-29,74.66666666666667
5989,2014-04-30,78.66666666666667
5992,2014-05-01,82.33333333333333
5995,2014-05-02,82.33333333333333
5998,2014-05-03,80.33333333333333
6001,2014-05-04,90.0
6004,2014-05-05,75.33333333333333
6007,2014-05-06,92.0
6010,2014-05-07,90.66666666666667
6013,2014-05-08,84.66666666666667
6016,2014-05-09,81.0
6019,2014-05-10,85.0
6022,2014-05-11,81.0
6025,2014-05-12,83.0
6028,2014-05-13,67.0
6031,2014-05-14,86.66666666666667
6034,2014-05-15,83.0
6037,2014-05-16,89.0
6040,2014-05-17,81.66666666666667
6043,2014-05-18,77.66666666666667
6046,2014-05-19,90.66666666666667
6049,2014-05-20,80.33333333333333
6052,2014-05-21,81.66666666666667
6055,2014-05-22,73.0
6058,2014-05-23,82.66666666666667
6061,2014-05-24,69.0
6064,2014-05-25,71.0
6067,2014-05-26,83.33333333333333
6070,2014-05-27,82.0
6073,2014-05-28,82.66666666666667
6076,2014-05-29,79.33333333333333
6079,2014-05-30,75.33333333333333
6082,2014-05-31,78.0
6085,2014-06-01,82.0
6088,2014-06-02,84.33333333333333
6091,2014-06-03,86.0
6094,2014-06-04,89.0
6097,2014-06-05,74.66666666666667
6100,2014-06-06,76.66666666666667
6103,2014-06-07,85.33333333333333
6106,2014-06-08,79.33333333333333
6109,2014-06-09,72.66666666666667
6112,2014-06-10,85.66666666666667
6115,2014-06-11,61.0
6118,2014-06-12,61.0
6121,2014-06-13,64.33333333333333
6124,2014-06-14,82.66666666666667
6127,2014-06-15,59.333333333333336
6130,2014-06-16,61.0
6133,2014-06-17,62.0
6136,2014-06-18,66.0
6139,2014-06-19,63.0
6142,2014-06-20,63.0
6145,2014-06-21,67.33333333333333
6148,2014-06-22,65.0
6151,2014-06-23,70.0
6154,2014-06-24,81.0
6157,2014-06-25,88.33333333333333
6160,2014-06-26,73.33333333333333
6163,2014-06-27,76.66666666666667
6166,2014-06-28,59.333333333333336
6169,2014-06-29,57.666666666666664
6172,2014-06-30,81.66666666666667
6175,2014-07-01,78.0
6178,2014-07-02,78.33333333333333
6181,2014-07-03,74.33333333333333
6184,2014-07-04,78.33333333333333
6187,2014-07-05,72.66666666666667
6190,2014-07-06,75.66666666666667
6193,2014-07-07,66.0
6196,2014-07-08,63.333333333333336
6199,2014-07-09,57.666666666666664
6202,2014-07-10,63.0
6205,2014-07-11,59.666666666666664
6208,2014-07-12,62.666666666666664
6211,2014-07-13,60.666666666666664
6214,2014-07-14,61.666666666666664
6217,2014-07-15,63.0
6220,2014-07-16,59.0
6223,2014-07-17,59.333333333333336
6226,2014-07-18,57.666666666666664
6229,2014-07-19,60.333333333333336
6232,2014-07-20,63.333333333333336
6235,2014-07-21,59.0
6238,2014-07-22,61.333333333333336
6241,2014-07-23,59.0
6244,2014-07-24,59.0
6247,2014-07-25,56.666666666666664
6250,2014-07-26,72.0
6253,2014-07-27,68.33333333333333
6256,2014-07-28,52.0
6259,2014-07-29,58.0
6262,2014-07-30,56.0
6265,2014-07-31,58.0
6268,2014-08-01,58.666666666666664
6271,2014-08-02,62.333333333333336
6274,2014-08-03,62.0
6277,2014-08-04,63.666666666666664
6280,2014-08-05,70.0
6283,2014-08-06,75.66666666666667
6286,2014-08-07,58.333333333333336
6289,2014-08-08,58.333333333333336
6292,2014-08-09,60.666666666666664
6295,2014-08-10,68.66666666666667
6298,2014-08-11,81.66666666666667
6301,2014-08-12,80.33333333333333
6304,2014-08-13,58.333333333333336
6307,2014-08-14,53.666666666666664
6310,2014-08-15,56.333333333333336
6313,2014-08-16,57.666666666666664
6316,2014-08-17,58.0
6319,2014-08-18,64.0
6322,2014-08-19,49.333333333333336
6325,2014-08-20,51.333333333333336
6328,2014-08-21,51.0
6331,2014-08-22,67.33333333333333
6334,2014-08-23,70.66666666666667
6337,2014-08-24,71.0
6340,2014-08-25,84.33333333333333
6343,2014-08-26,73.0
6346,2014-08-27,75.33333333333333
6349,2014-08-28,78.33333333333333
6352,2014-08-29,58.0
6355,2014-08-30,50.333333333333336
6358,2014-08-31,41.666666666666664
6361,2014-09-01,56.0
6364,2014-09-02,79.66666666666667
6367,2014-09-03,78.66666666666667
6370,2014-09-04,59.666666666666664
6373,2014-09-05,52.333333333333336
6376,2014-09-06,57.333333333333336
6379,2014-09-07,58.333333333333336
6382,2014-09-08,60.333333333333336
6385,2014-09-09,57.666666666666664
6388,2014-09-10,70.66666666666667
6391,2014-09-11,82.66666666666667
6394,2014-09-12,72.66666666666667
6397,2014-09-13,77.0
6400,2014-09-14,66.33333333333333
6403,2014-09-15,72.66666666666667
6406,2014-09-16,69.66666666666667
6409,2014-09-17,65.0
6412,2014-09-18,79.0
6415,2014-09-19,79.66666666666667
6418,2014-09-20,78.0
6421,2014-09-21,74.33333333333333
6424,2014-09-22,90.0
6427,2014-09-23,80.33333333333333
6430,2014-09-24,73.0
6433,2014-09-25,67.66666666666667
6436,2014-09-26,66.66666666666667
6439,2014-09-27,72.66666666666667
6442,2014-09-28,53.666666666666664
6445,2014-09-29,54.333333333333336
6448,2014-09-30,52.666666666666664
6451,2014-10-01,50.333333333333336
6454,2014-10-02,52.666666666666664
6457,2014-10-03,62.333333333333336
6460,2014-10-04,72.33333333333333
6463,2014-10-05,70.0
6466,2014-10-06,64.0
6469,2014-10-07,84.0
6472,2014-10-08,87.0
6475,2014-10-09,74.33333333333333
6478,2014-10-10,78.33333333333333
6481,2014-10-11,89.66666666666667
6484,2014-10-12,74.0
6487,2014-10-13,59.333333333333336
6490,2014-10-14,58.333333333333336
6493,2014-10-15,61.0
6496,2014-10-16,67.66666666666667
6499,2014-10-17,74.66666666666667
6502,2014-10-18,77.66666666666667
6505,2014-10-19,82.66666666666667
6508,2014-10-20,83.0
6511,2014-10-21,64.33333333333333
6514,2014-10-22,79.66666666666667
6517,2014-10-23,76.66666666666667
6520,2014-10-24,86.0
6523,2014-10-25,73.66666666666667
6526,2014-10-26,81.66666666666667
6529,2014-10-27,73.0
6532,2014-10-28,76.33333333333333
6535,2014-10-29,78.66666666666667
6538,2014-10-30,81.0
6541,2014-10-31,72.33333333333333
6544,2014-11-01,71.66666666666667
6547,2014-11-02,82.66666666666667
6550,2014-11-03,80.33333333333333
6553,2014-11-04,89.0
6556,2014-11-05,74.0
6559,2014-11-06,79.33333333333333
6562,2014-11-07,78.0
6565,2014-11-08,78.33333333333333
6568,2014-11-09,78.33333333333333
6571,2014-11-10,81.66666666666667
6574,2014-11-11,79.66666666666667
6577,2014-11-12,91.0
6580,2014-11-13,81.33333333333333
6583,2014-11-14,87.66666666666667
6586,2014-11-15,72.66666666666667
6589,2014-11-16,77.0
6592,2014-11-17,80.66666666666667
6595,2014-11-18,79.33333333333333
6598,2014-11-19,73.66666666666667
6601,2014-11-20,84.66666666666667
6604,2014-11-21,80.0
6607,2014-11-22,85.33333333333333
6610,2014-11-23,77.33333333333333
6613,2014-11-24,84.66666666666667
6616,2014-11-25,82.66666666666667
6619,2014-11-26,75.0
6622,2014-11-27,71.66666666666667
6625,2014-11-28,75.33333333333333
6628,2014-11-29,71.33333333333333
6631,2014-11-30,79.66666666666667
6634,2014-12-01,71.33333333333333
6637,2014-12-02,62.666666666666664
6640,2014-12-03,62.333333333333336
6643,2014-12-04,83.0
6646,2014-12-05,81.66666666666667
6649,2014-12-06,80.66666666666667
6652,2014-12-07,83.66666666666667
6655,2014-12-08,71.33333333333333
6658,2014-12-09,84.33333333333333
6661,2014-12-10,81.0
6664,2014-12-11,76.66666666666667
6667,2014-12-12,72.66666666666667
6670,2014-12-13,77.0
6673,2014-12-14,80.33333333333333
6676,2014-12-15,75.0
6679,2014-12-16,74.0
6682,2014-12-17,82.0
6685,2014-12-18,83.0
6688,2014-12-19,77.66666666666667
6691,2014-12-20,81.0
6694,2014-12-21,80.66666666666667
6697,2014-12-22,68.0
6700,2014-12-23,58.0
6703,2014-12-24,68.33333333333333
6706,2014-12-25,77.0
6709,2014-12-26,71.66666666666667
6712,2014-12-27,73.33333333333333
6715,2014-12-28,72.33333333333333
6718,2014-12-29,71.66666666666667
6721,2014-12-30,70.33333333333333
6724,2014-12-31,79.33333333333333
6727,2015-01-01,67.33333333333333
6730,2015-01-02,58.666666666666664
6733,2015-01-03,63.0
6736,2015-01-04,62.0
6739,2015-01-05,64.0
6742,2015-01-06,55.333333333333336
6745,2015-01-07,55.333333333333336
6748,2015-01-08,67.66666666666667
6751,2015-01-09,61.666666666666664
6754,2015-01-10,63.0
6757,2015-01-11,64.66666666666667
6760,2015-01-12,72.0
6763,2015-01-13,68.33333333333333
6766,2015-01-14,66.0
6769,2015-01-15,74.66666666666667
6772,2015-01-16,81.66666666666667
6775,2015-01-17,79.66666666666667
6778,2015-01-18,68.33333333333333
6781,2015-01-19,77.33333333333333
6784,2015-01-20,76.33333333333333
6787,2015-01-21,80.33333333333333
6790,2015-01-22,81.33333333333333
6793,2015-01-23,80.0
6796,2015-01-24,80.0
6799,2015-01-25,75.0
6802,2015-01-26,77.66666666666667
6805,2015-01-27,77.0
6808,2015-01-28,80.0
6811,2015-01-29,68.33333333333333
6814,2015-01-30,73.0
6817,2015-01-31,75.0
6820,2015-02-01,65.33333333333333
6823,2015-02-02,65.33333333333333
6826,2015-02-03,53.333333333333336
6829,2015-02-04,60.333333333333336
6832,2015-02-05,78.33333333333333
6835,2015-02-06,83.66666666666667
6838,2015-02-07,85.0
6841,2015-02-08,81.66666666666667
6844,2015-02-09,83.33333333333333
6847,2015-02-10,78.33333333333333
6850,2015-02-11,73.0
6853,2015-02-12,73.0
6856,2015-02-13,65.0
6859,2015-02-14,73.66666666666667
6862,2015-02-15,81.0
6865,2015-02-16,66.0
6868,2015-02-17,60.333333333333336
6871,2015-02-18,77.66666666666667
6874,2015-02-19,59.333333333333336
6877,2015-02-20,72.0
6880,2015-02-21,76.66666666666667
6883,2015-02-22,67.0
6886,2015-02-23,71.66666666666667
6889,2015-02-24,82.66666666666667
6892,2015-02-25,73.66666666666667
6895,2015-02-26,63.666666666666664
6898,2015-02-27,75.0
6901,2015-02-28,78.33333333333333
6904,2015-03-01,82.0
6907,2015-03-02,76.66666666666667
6910,2015-03-03,69.33333333333333
6913,2015-03-04,79.33333333333333
6916,2015-03-05,68.33333333333333
6919,2015-03-06,86.33333333333333
6922,2015-03-07,75.0
6925,2015-03-08,62.333333333333336
6928,2015-03-09,63.333333333333336
6931,2015-03-10,61.666666666666664
6934,2015-03-11,58.666666666666664
6937,2015-03-12,67.33333333333333
6940,2015-03-13,72.33333333333333
6943,2015-03-14,82.0
6946,2015-03-15,76.33333333333333
6949,2015-03-16,83.33333333333333
6952,2015-03-17,81.0
6955,2015-03-18,90.0
6958,2015-03-19,80.0
6961,2015-03-20,79.0
6964,2015-03-21,67.0
6967,2015-03-22,75.0
6970,2015-03-23,78.33333333333333
6973,2015-03-24,73.66666666666667
6976,2015-03-25,79.0
6979,2015-03-26,76.66666666666667
6982,2015-03-27,73.33333333333333
6985,2015-03-28,81.66666666666667
6988,2015-03-29,89.33333333333333
6991,2015-03-30,74.33333333333333
6994,2015-03-31,83.33333333333333
6997,2015-04-01,71.66666666666667
7000,2015-04-02,70.0
7003,2015-04-03,82.33333333333333
7006,2015-04-04,80.0
7009,2015-04-05,86.0
7012,2015-04-06,78.0
7015,2015-04-07,68.0
7018,2015-04-08,77.66666666666667
7021,2015-04-09,63.0
7024,2015-04-10,60.0
7027,2015-04-11,71.66666666666667
7030,2015-04-12,68.0
7033,2015-04-13,85.66666666666667
7036,2015-04-14,74.0
7039,2015-04-15,76.66666666666667
7042,2015-04-16,80.33333333333333
7045,2015-04-17,83.33333333333333
7048,2015-04-18,76.66666666666667
7051,2015-04-19,78.33333333333333
7054,2015-04-20,80.33333333333333
7057,2015-04-21,78.0
7060,2015-04-22,72.33333333333333
7063,2015-04-23,61.333333333333336
7066,2015-04-24,68.0
7069,2015-04-25,77.33333333333333
7072,2015-04-26,59.0
7075,2015-04-27,55.666666666666664
7078,2015-04-28,61.0
7081,2015-04-29,60.0
7084,2015-04-30,69.66666666666667
7087,2015-05-01,79.33333333333333
7090,2015-05-02,77.66666666666667
7093,2015-05-03,81.66666666666667
7096,2015-05-04,77.33333333333333
7099,2015-05-05,68.0
7102,2015-05-06,81.66666666666667
7105,2015-05-07,63.0
7108,2015-05-08,66.0
7111,2015-05-09,61.0
7114,2015-05-10,57.666666666666664
7117,2015-05-11,46.333333333333336
7120,2015-05-12,51.333333333333336
7123,2015-05-13,67.33333333333333
7126,2015-05-14,59.666666666666664
7129,2015-05-15,70.66666666666667
7132,2015-05-16,73.0
7135,2015-05-17,82.0
7138,2015-05-18,85.66666666666667
7141,2015-05-19,66.0
7144,2015-05-20,71.0
7147,2015-05-21,79.0
7150,2015-05-22,70.0
7153,2015-05-23,71.66666666666667
7156,2015-05-24,72.33333333333333
7159,2015-05-25,82.66666666666667
7162,2015-05-26,68.33333333333333
7165,2015-05-27,74.66666666666667
7168,2015-05-28,76.66666666666667
7171,2015-05-29,88.33333333333333
7174,2015-05-30,81.33333333333333
7177,2015-05-31,72.66666666666667
7180,2015-06-01,66.66666666666667
7183,2015-06-02,61.333333333333336
7186,2015-06-03,70.0
7189,2015-06-04,60.666666666666664
7192,2015-06-05,67.33333333333333
7195,2015-06-06,70.0
7198,2015-06-07,76.33333333333333
7201,2015-06-08,82.66666666666667
7204,2015-06-09,83.66666666666667
7207,2015-06-10,80.0
7210,2015-06-11,62.0
7213,2015-06-12,71.0
7216,2015-06-13,76.0
7219,2015-06-14,75.33333333333333
7222,2015-06-15,69.33333333333333
7225,2015-06-16,62.333333333333336
7228,2015-06-17,67.0
7231,2015-06-18,51.666666666666664
7234,2015-06-19,68.0
7237,2015-06-20,70.33333333333333
7240,2015-06-21,73.0
7243,2015-06-22,66.33333333333333
7246,2015-06-23,62.666666666666664
7249,2015-06-24,55.333333333333336
7252,2015-06-25,56.333333333333336
7255,2015-06-26,78
7256,2015-07-01,51.666666666666664
7259,2015-07-02,48.666666666666664
7262,2015-07-03,50.666666666666664
7265,2015-07-04,55.0
7268,2015-07-05,65.33333333333333
7271,2015-07-06,75.66666666666667
7274,2015-07-07,77.0
7277,2015-07-08,68.0
7280,2015-07-09,54.666666666666664
7283,2015-07-10,57.666666666666664
7286,2015-07-11,63.666666666666664
7289,2015-07-12,60.333333333333336
7292,2015-07-13,60.666666666666664
7295,2015-07-14,72.0
7298,2015-07-15,66.0
7301,2015-07-16,56.0
7304,2015-07-17,52.666666666666664
7307,2015-07-18,67.66666666666667
7310,2015-07-19,75.0
7313,2015-07-20,74.33333333333333
7316,2015-07-21,76.5
7318,2015-07-22,76.0
7320,2015-07-23,75.0
7322,2015-07-24,54.5
7324,2015-07-25,53.5
7326,2015-07-26,59.5
7328,2015-08-13,48.5
7330,2015-08-14,65.33333333333333
7333,2015-08-15,55.0
7336,2015-08-16,59.0
7339,2015-08-17,53.0
7342,2015-08-18,49.0
7345,2015-08-19,51.666666666666664
7348,2015-08-20,51.0
7351,2015-08-21,52.666666666666664
7354,2015-08-22,53.0
7357,2015-08-23,60.0
7360,2015-08-24,56.333333333333336
7363,2015-08-25,61.333333333333336
7366,2015-08-26,61.333333333333336
7369,2015-08-27,65.0
7372,2015-08-28,51.666666666666664
7375,2015-08-29,49.333333333333336
7378,2015-08-30,51.666666666666664
7381,2015-08-31,55.0
7384,2015-09-01,53.0
7387,2015-09-02,55.0
7390,2015-09-03,52.0
7393,2015-09-04,49.0
7396,2015-09-05,57.333333333333336
7399,2015-09-06,79.0
7401,2015-09-07,56.333333333333336
7404,2015-09-08,53.0
7407,2015-09-09,55.666666666666664
7410,2015-09-10,66.66666666666667
7413,2015-09-11,77.0
7416,2015-09-12,44.0
7419,2015-09-13,43.666666666666664
7422,2015-09-14,47.666666666666664
7425,2015-09-15,47.333333333333336
7428,2015-09-16,53.0
7431,2015-09-17,69.66666666666667
7434,2015-09-18,79.33333333333333
7437,2015-09-19,68.66666666666667
7440,2015-09-20,59.0
7443,2015-09-21,62.0
7446,2015-09-22,49.666666666666664
7449,2015-09-23,61.0
7452,2015-09-24,49.666666666666664
7455,2015-09-25,42.333333333333336
7458,2015-09-26,47.0
7461,2015-09-27,51.666666666666664
7464,2015-09-28,42.666666666666664
7467,2015-09-29,58.666666666666664
7470,2015-09-30,73.0
7473,2015-10-01,60.5
7475,2015-10-02,67.66666666666667
7478,2015-10-03,70.33333333333333
7481,2015-10-04,66.5
7483,2015-10-05,33.0
